model,step,date,ret,mu_max,eps_max,epsilon,epsilon_fraction,status,status_code,status_description
2-WDRO-CVaR (eps=0.75),0,2021-01-04,-0.008710066966926926,0.001249063683821806,0.00031898370239258757,0.00023923777679444067,0.75,optimal,2,optimal
2-WDRO-CVaR (eps=0.75),1,2021-01-05,0.023648106495427583,0.001203773662431662,0.00036866443122684524,0.0002764983234201339,0.75,optimal,2,optimal
2-WDRO-CVaR (eps=0.75),2,2021-01-06,0.003169447039414344,0.0013035875673493476,0.00040028686321375413,0.0003002151474103156,0.75,optimal,2,optimal
2-WDRO-CVaR (eps=0.75),3,2021-01-07,0.029316874703602672,0.0014036505493273928,0.00038559596940025416,0.0002891969770501906,0.75,optimal,2,optimal
2-WDRO-CVaR (eps=0.75),4,2021-01-08,0.012468468483667188,0.0014765849772395384,0.00036124543768469665,0.00027093407826352247,0.75,optimal,2,optimal
2-WDRO-CVaR (eps=0.75),5,2021-01-12,0.009268970830942377,0.001615836246331881,0.0003837611085038217,0.0002878208313778663,0.75,optimal,2,optimal
2-WDRO-CVaR (eps=0.75),6,2021-01-13,-0.007869670792520479,0.0016498987212977179,0.000391850946308208,0.000293888209731156,0.75,optimal,2,optimal
2-WDRO-CVaR (eps=0.75),7,2021-01-14,0.000645316190037105,0.0015994215219200577,0.00037986261145601366,0.0002848969585920102,0.75,optimal,2,optimal
2-WDRO-CVaR (eps=0.75),8,2021-01-15,-0.0008844001180632275,0.0015546280307539829,0.000369224157304071,0.00027691811797805324,0.75,optimal,2,optimal
2-WDRO-CVaR (eps=0.75),9,2021-01-18,-0.009401996700181083,0.001495602125651222,0.0003552055048421653,0.00026640412863162394,0.75,optimal,2,optimal
2-WDRO-CVaR (eps=0.75),10,2021-01-19,0.017582296432758732,0.0013741120504675963,0.0003263516119860542,0.00024476370898954063,0.75,optimal,2,optimal
2-WDRO-CVaR (eps=0.75),11,2021-01-20,-0.002785648513607505,0.0015496389561687064,0.0003680392520900678,0.0002760294390675509,0.75,optimal,2,optimal
2-WDRO-CVaR (eps=0.75),12,2021-01-21,-0.025759461825418644,0.0015682881267499048,0.0003729461758547554,0.00027970963189106655,0.75,optimal,2,optimal
2-WDRO-CVaR (eps=0.75),13,2021-01-22,-0.0650531861594428,0.0014225997964628979,0.0003554434456417519,0.00026658258423131395,0.75,optimal,2,optimal
2-WDRO-CVaR (eps=0.75),14,2021-01-25,-0.006095237567671351,0.0012241748887522783,0.00034273541179232256,0.00025705155884424194,0.75,optimal,2,optimal
