model,step,date,ret,mu_max,eps_max,epsilon,epsilon_fraction,status,status_code,status_description
2-WDRO-Markowitz (eps=0.50),0,2021-01-04,0.0025366323662126856,0.001249063683821806,0.00031898370239258757,0.00015949185119629378,0.5,optimal,2,optimal
2-WDRO-Markowitz (eps=0.50),1,2021-01-05,0.019369153258048624,0.001203773662431662,0.00036866443122684524,0.00018433221561342262,0.5,optimal,2,optimal
2-WDRO-Markowitz (eps=0.50),2,2021-01-06,-0.005563718853962019,0.0013035875673493476,0.00040028686321375413,0.00020014343160687707,0.5,optimal,2,optimal
2-WDRO-Markowitz (eps=0.50),3,2021-01-07,0.0031313186274422953,0.0014036505493273928,0.00038559596940025416,0.00019279798470012708,0.5,optimal,2,optimal
2-WDRO-Markowitz (eps=0.50),4,2021-01-08,0.0034331924844204463,0.0014765849772395384,0.00036124543768469665,0.00018062271884234832,0.5,optimal,2,optimal
2-WDRO-Markowitz (eps=0.50),5,2021-01-12,0.025785282994340755,0.001615836246331881,0.0003837611085038217,0.00019188055425191085,0.5,optimal,2,optimal
2-WDRO-Markowitz (eps=0.50),6,2021-01-13,-0.0046395394941776665,0.0016498987212977179,0.000391850946308208,0.000195925473154104,0.5,optimal,2,optimal
2-WDRO-Markowitz (eps=0.50),7,2021-01-14,0.00024040021238945424,0.0015994215219200577,0.00037986261145601366,0.00018993130572800683,0.5,optimal,2,optimal
2-WDRO-Markowitz (eps=0.50),8,2021-01-15,-0.0002631201401794627,0.0015546280307539829,0.000369224157304071,0.0001846120786520355,0.5,optimal,2,optimal
2-WDRO-Markowitz (eps=0.50),9,2021-01-18,-0.013413523890903733,0.001495602125651222,0.0003552055048421653,0.00017760275242108264,0.5,optimal,2,optimal
2-WDRO-Markowitz (eps=0.50),10,2021-01-19,0.02914452008251306,0.0013741120504675963,0.0003263516119860542,0.0001631758059930271,0.5,optimal,2,optimal
2-WDRO-Markowitz (eps=0.50),11,2021-01-20,5.506439471019602e-05,0.0015496389561687064,0.0003680392520900678,0.0001840196260450339,0.5,optimal,2,optimal
2-WDRO-Markowitz (eps=0.50),12,2021-01-21,-0.016437678429427647,0.0015682881267499048,0.0003729461758547554,0.0001864730879273777,0.5,optimal,2,optimal
2-WDRO-Markowitz (eps=0.50),13,2021-01-22,-0.022931499918433178,0.0014225997964628979,0.0003554434456417519,0.00017772172282087595,0.5,optimal,2,optimal
2-WDRO-Markowitz (eps=0.50),14,2021-01-25,-0.006151037056011909,0.0012241748887522783,0.00034273541179232256,0.00017136770589616128,0.5,optimal,2,optimal
2-WDRO-Markowitz (eps=0.50),15,2021-01-26,-0.002836378408421149,0.0012470202374464433,0.0002961673063935303,0.00014808365319676515,0.5,optimal,2,optimal
2-WDRO-Markowitz (eps=0.50),16,2021-01-27,-0.020436157648543257,0.0012442455741150731,0.0002957385399095921,0.00014786926995479606,0.5,optimal,2,optimal
