model,step,date,ret,mu_max,eps_max,epsilon,epsilon_fraction,status,status_code,status_description
2-WDRO-Markowitz (eps=1.00),0,2021-01-04,-0.000676044721686378,0.001249063683821806,0.00031898370239258757,0.00031898370239258757,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),1,2021-01-05,0.02398593200625352,0.001203773662431662,0.00036866443122684524,0.00036866443122684524,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),2,2021-01-06,-0.0021930072600809206,0.0013035875673493476,0.00040028686321375413,0.00040028686321375413,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),3,2021-01-07,0.01813778113478294,0.0014036505493273928,0.00038559596940025416,0.00038559596940025416,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),4,2021-01-08,0.014627945333676224,0.0014765849772395384,0.00036124543768469665,0.00036124543768469665,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),5,2021-01-12,0.01342286536653421,0.001615836246331881,0.0003837611085038217,0.0003837611085038217,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),6,2021-01-13,-0.007292271309611451,0.0016498987212977179,0.000391850946308208,0.000391850946308208,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),7,2021-01-14,6.41193827342558e-05,0.0015994215219200577,0.00037986261145601366,0.00037986261145601366,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),8,2021-01-15,-0.0007695521544360393,0.0015546280307539829,0.000369224157304071,0.000369224157304071,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),9,2021-01-18,-0.011647673775767527,0.001495602125651222,0.0003552055048421653,0.0003552055048421653,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),10,2021-01-19,0.021668904035882584,0.0013741120504675963,0.0003263516119860542,0.0003263516119860542,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),11,2021-01-20,-0.0020235902105421653,0.0015496389561687064,0.0003680392520900678,0.0003680392520900678,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),12,2021-01-21,-0.02367927381550592,0.0015682881267499048,0.0003729461758547554,0.0003729461758547554,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),13,2021-01-22,-0.046721892896172845,0.0014225997964628979,0.0003554434456417519,0.0003554434456417519,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),14,2021-01-25,-0.007105470990751045,0.0012241748887522783,0.00034273541179232256,0.00034273541179232256,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),15,2021-01-26,-0.008816086863064088,0.0012470202374464433,0.0002961673063935303,0.0002961673063935303,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),16,2021-01-27,-0.027132397171435986,0.0012442455741150731,0.0002957385399095921,0.0002957385399095921,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),17,2021-01-28,-0.007210346644244095,0.0011446800605172316,0.0002718615143728424,0.0002718615143728424,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),18,2021-01-29,0.000949423826083812,0.0011307299691256198,0.00026854836766733464,0.00026854836766733464,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),19,2021-02-01,-0.020888590100657266,0.0011715540782081839,0.00027824409357444363,0.00027824409357444363,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),20,2021-02-02,-0.012595265549775646,0.001066720587886504,0.0002533461396230447,0.0002533461396230447,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),21,2021-02-03,-0.008633718814135053,0.001022003881077545,0.00024272592175591688,0.00024272592175591688,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),22,2021-02-04,-0.011990839469745256,0.000949976589505074,0.00022561944000745507,0.00022561944000745507,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),23,2021-02-05,0.01012177412167595,0.0008818085873817259,0.00023398112049195316,0.00023398112049195316,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),24,2021-02-08,0.013355493025717001,0.0009319031391960367,0.00023711693301005092,0.00023711693301005092,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),25,2021-02-09,-0.0058644762391350524,0.0010506556587501134,0.00025031662754865713,0.00025031662754865713,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),26,2021-02-10,-0.010591665083068592,0.0010812044318275337,0.0002568437598210886,0.0002568437598210886,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),27,2021-02-11,0.011862109221444263,0.0010362798302268649,0.0002461164596788804,0.0002461164596788804,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),28,2021-02-12,-0.009840479974950292,0.0011575643759980457,0.0002749215392995359,0.0002749215392995359,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),29,2021-02-15,-0.0043706895054925095,0.0011639027678403174,0.0002794071541761258,0.0002794071541761258,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),30,2021-02-16,-0.0005846373246474611,0.001112594758512128,0.00026424125514663035,0.00026424125514663035,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),31,2021-02-17,-0.010898338477563775,0.0011158693157686593,0.0002650189624950566,0.0002650189624950566,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),32,2021-02-18,0.0046373442384036725,0.0009972794773051847,0.00023685387585998136,0.00023685387585998136,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),33,2021-02-19,0.003194003667345068,0.0010139879397509889,0.0002418323640326043,0.0002418323640326043,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),34,2021-02-22,-0.0095351067110772,0.0010382290289903612,0.00024657972436440545,0.00024657972436440545,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),35,2021-02-23,0.0013111585206679877,0.0009645614713305192,0.0002426572492600071,0.0002426572492600071,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),36,2021-02-24,0.01208911427027294,0.0009924312739308867,0.0002376738150430553,0.0002376738150430553,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),37,2021-02-25,-0.01027655498494243,0.0009924312739308867,0.00027944685813627746,0.00027944685813627746,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),38,2021-02-26,0.003490889592003963,0.0009972794773051776,0.00023685387585997963,0.00023685387585997963,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),39,2021-03-01,0.004705184677828099,0.0009050383716280378,0.0002965505177453389,0.0002965505177453389,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),40,2021-03-02,0.0006483569627173654,0.0009732439467171264,0.00026455182945760717,0.00026455182945760717,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),41,2021-03-03,-0.0002754159818497984,0.0008818756594228675,0.0002826949619931023,0.0002826949619931023,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),42,2021-03-04,-0.01528885286885117,0.0008447653149566775,0.0002567965606495918,0.0002567965606495918,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),43,2021-03-05,0.015012168960687126,0.0007371717855538753,0.00023573054171918751,0.00023573054171918751,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),44,2021-03-08,0.0004560139640277035,0.0008812888490712978,0.00023034855139861054,0.00023034855139861054,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),45,2021-03-09,0.007556555425309752,0.0008385281494730377,0.0002085017676143789,0.0002085017676143789,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),46,2021-03-10,0.001867332738562908,0.0008729523453327051,0.00021083790692820407,0.00021083790692820407,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),47,2021-03-11,-0.006584202773238454,0.0009358282176251024,0.0002233809727709376,0.0002233809727709376,1,optimal,2,optimal
2-WDRO-Markowitz (eps=1.00),48,2021-03-12,0.006370353140945437,0.00094478226711273,0.00022438578843927333,0.00022438578843927333,1,optimal,2,optimal
