model,step,date,ret,mu_max,eps_max,epsilon,epsilon_fraction,status,status_code,status_description
2-WDRO-CVaR (eps=0.50),0,2021-01-04,-0.010457058471231908,0.001249063683821806,0.00031898370239258757,0.00015949185119629378,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),1,2021-01-05,0.02356561936672813,0.001203773662431662,0.00036866443122684524,0.00018433221561342262,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),2,2021-01-06,0.018828518684398065,0.0013035875673493476,0.00040028686321375413,0.00020014343160687707,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),3,2021-01-07,0.013719732549872299,0.0014036505493273928,0.00038559596940025416,0.00019279798470012708,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),4,2021-01-08,0.027512007015878456,0.0014765849772395384,0.00036124543768469665,0.00018062271884234832,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),5,2021-01-12,0.009142979116392712,0.001615836246331881,0.0003837611085038217,0.00019188055425191085,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),6,2021-01-13,-0.0074025062170408745,0.0016498987212977179,0.000391850946308208,0.000195925473154104,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),7,2021-01-14,0.0008456816785789396,0.0015994215219200577,0.00037986261145601366,0.00018993130572800683,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),8,2021-01-15,-0.001046746639464099,0.0015546280307539829,0.000369224157304071,0.0001846120786520355,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),9,2021-01-18,-0.009010331697472224,0.001495602125651222,0.0003552055048421653,0.00017760275242108264,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),10,2021-01-19,0.017153175048725537,0.0013741120504675963,0.0003263516119860542,0.0001631758059930271,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),11,2021-01-20,-0.0013676891962922269,0.0015496389561687064,0.0003680392520900678,0.0001840196260450339,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),12,2021-01-21,-0.019526539514467898,0.0015682881267499048,0.0003729461758547554,0.0001864730879273777,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),13,2021-01-22,-0.06690412879884307,0.0014225997964628979,0.0003554434456417519,0.00017772172282087595,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),14,2021-01-25,-0.008988946056885968,0.0012241748887522783,0.00034273541179232256,0.00017136770589616128,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),15,2021-01-26,-0.008861584426980557,0.0012470202374464433,0.0002961673063935303,0.00014808365319676515,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),16,2021-01-27,-0.027491551671228104,0.0012442455741150731,0.0002957385399095921,0.00014786926995479606,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),17,2021-01-28,-0.007110198532780475,0.0011446800605172316,0.0002718615143728424,0.0001359307571864212,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),18,2021-01-29,0.0041059416387648874,0.0011307299691256198,0.00026854836766733464,0.00013427418383366732,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),19,2021-02-01,-0.014103512316090158,0.0011715540782081839,0.00027824409357444363,0.00013912204678722182,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),20,2021-02-02,-0.01045113946338287,0.001066720587886504,0.0002533461396230447,0.00012667306981152234,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),21,2021-02-03,-0.005925485642879069,0.001022003881077545,0.00024272592175591688,0.00012136296087795844,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),22,2021-02-04,-0.014602888496895545,0.000949976589505074,0.00022561944000745507,0.00011280972000372753,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),23,2021-02-05,0.013072992588975057,0.0008818085873817259,0.00023398112049195316,0.00011699056024597658,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),24,2021-02-08,0.0016799592735326282,0.0009319031391960367,0.00023711693301005092,0.00011855846650502546,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),25,2021-02-09,-0.01002557238267677,0.0010506556587501134,0.00025031662754865713,0.00012515831377432857,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),26,2021-02-10,-0.00927983722179922,0.0010812044318275337,0.0002568437598210886,0.0001284218799105443,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),27,2021-02-11,0.008533896925956432,0.0010362798302268649,0.0002461164596788804,0.0001230582298394402,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),28,2021-02-12,-0.013681506267041194,0.0011575643759980457,0.0002749215392995359,0.00013746076964976794,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),29,2021-02-15,-0.002892771388782911,0.0011639027678403174,0.0002794071541761258,0.0001397035770880629,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),30,2021-02-16,0.0010779250404463218,0.001112594758512128,0.00026424125514663035,0.00013212062757331518,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),31,2021-02-17,-0.012269221097307279,0.0011158693157686593,0.0002650189624950566,0.0001325094812475283,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),32,2021-02-18,0.005696394129188598,0.0009972794773051847,0.00023685387585998136,0.00011842693792999068,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),33,2021-02-19,0.005692094253276391,0.0010139879397509889,0.0002418323640326043,0.00012091618201630216,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),34,2021-02-22,-0.010924416760478355,0.0010382290289903612,0.00024657972436440545,0.00012328986218220273,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),35,2021-02-23,0.007403007153144815,0.0009645614713305192,0.0002426572492600071,0.00012132862463000355,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),36,2021-02-24,0.0028661660437259524,0.0009924312739308867,0.0002376738150430553,0.00011883690752152765,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),37,2021-02-25,0.0003635716530784377,0.0009924312739308867,0.00027944685813627746,0.00013972342906813873,0.5,optimal,2,optimal
