model,step,date,ret,mu_max,eps_max,epsilon,epsilon_fraction,status,status_code,status_description
2-WDRO-CVaR (eps=1.00),0,2021-01-04,-0.006587693350895719,0.001249063683821806,0.00031898370239258757,0.00031898370239258757,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),1,2021-01-05,0.02494832986568326,0.001203773662431662,0.00036866443122684524,0.00036866443122684524,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),2,2021-01-06,0.0027761959439768207,0.0013035875673493476,0.00040028686321375413,0.00040028686321375413,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),3,2021-01-07,0.02857370959431393,0.0014036505493273928,0.00038559596940025416,0.00038559596940025416,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),4,2021-01-08,0.024887032328917133,0.0014765849772395384,0.00036124543768469665,0.00036124543768469665,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),5,2021-01-12,0.00898547170395851,0.001615836246331881,0.0003837611085038217,0.0003837611085038217,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),6,2021-01-13,-0.008342735406746796,0.0016498987212977179,0.000391850946308208,0.000391850946308208,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),7,2021-01-14,0.0005107567174735851,0.0015994215219200577,0.00037986261145601366,0.00037986261145601366,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),8,2021-01-15,-0.0007263701975199717,0.0015546280307539829,0.000369224157304071,0.000369224157304071,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),9,2021-01-18,-0.009776363704262358,0.001495602125651222,0.0003552055048421653,0.0003552055048421653,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),10,2021-01-19,0.017622691283335552,0.0013741120504675963,0.0003263516119860542,0.0003263516119860542,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),11,2021-01-20,-0.003115645683060655,0.0015496389561687064,0.0003680392520900678,0.0003680392520900678,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),12,2021-01-21,-0.02704931252537155,0.0015682881267499048,0.0003729461758547554,0.0003729461758547554,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),13,2021-01-22,-0.06257714688244685,0.0014225997964628979,0.0003554434456417519,0.0003554434456417519,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),14,2021-01-25,-0.008525514153703633,0.0012241748887522783,0.00034273541179232256,0.00034273541179232256,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),15,2021-01-26,-0.011050281291523497,0.0012470202374464433,0.0002961673063935303,0.0002961673063935303,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),16,2021-01-27,-0.025834707568689434,0.0012442455741150731,0.0002957385399095921,0.0002957385399095921,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),17,2021-01-28,-0.007958713699201935,0.0011446800605172316,0.0002718615143728424,0.0002718615143728424,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),18,2021-01-29,0.008539633388333337,0.0011307299691256198,0.00026854836766733464,0.00026854836766733464,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),19,2021-02-01,-0.022882316654801456,0.0011715540782081839,0.00027824409357444363,0.00027824409357444363,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),20,2021-02-02,-0.013999799064834813,0.001066720587886504,0.0002533461396230447,0.0002533461396230447,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),21,2021-02-03,-0.0073911183280401475,0.001022003881077545,0.00024272592175591688,0.00024272592175591688,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),22,2021-02-04,-0.01644676375042535,0.000949976589505074,0.00022561944000745507,0.00022561944000745507,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),23,2021-02-05,0.010212184327130856,0.0008818085873817259,0.00023398112049195316,0.00023398112049195316,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),24,2021-02-08,0.01439320241472579,0.0009319031391960367,0.00023711693301005092,0.00023711693301005092,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),25,2021-02-09,-0.009213904701049663,0.0010506556587501134,0.00025031662754865713,0.00025031662754865713,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),26,2021-02-10,-0.009821484393405586,0.0010812044318275337,0.0002568437598210886,0.0002568437598210886,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),27,2021-02-11,0.011999262535806517,0.0010362798302268649,0.0002461164596788804,0.0002461164596788804,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),28,2021-02-12,-0.011219868003742254,0.0011575643759980457,0.0002749215392995359,0.0002749215392995359,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),29,2021-02-15,-0.0036500744145646323,0.0011639027678403174,0.0002794071541761258,0.0002794071541761258,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),30,2021-02-16,0.001899517528668979,0.001112594758512128,0.00026424125514663035,0.00026424125514663035,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),31,2021-02-17,-0.012015734735397387,0.0011158693157686593,0.0002650189624950566,0.0002650189624950566,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),32,2021-02-18,0.006744007196684795,0.0009972794773051847,0.00023685387585998136,0.00023685387585998136,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),33,2021-02-19,0.005089185171324776,0.0010139879397509889,0.0002418323640326043,0.0002418323640326043,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),34,2021-02-22,-0.011673901439902481,0.0010382290289903612,0.00024657972436440545,0.00024657972436440545,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),35,2021-02-23,-0.0015778592011476324,0.0009645614713305192,0.0002426572492600071,0.0002426572492600071,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),36,2021-02-24,0.004832957038436281,0.0009924312739308867,0.0002376738150430553,0.0002376738150430553,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),37,2021-02-25,-0.012204166154992651,0.0009924312739308867,0.00027944685813627746,0.00027944685813627746,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),38,2021-02-26,-0.004710577074673102,0.0009972794773051776,0.00023685387585997963,0.00023685387585997963,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),39,2021-03-01,0.002161654373842567,0.0009050383716280378,0.0002965505177453389,0.0002965505177453389,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),40,2021-03-02,0.0007246616731639237,0.0009732439467171264,0.00026455182945760717,0.00026455182945760717,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),41,2021-03-03,-0.0010183534674428187,0.0008818756594228675,0.0002826949619931023,0.0002826949619931023,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),42,2021-03-04,-0.015996957762345523,0.0008447653149566775,0.0002567965606495918,0.0002567965606495918,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),43,2021-03-05,0.016195051063565485,0.0007371717855538753,0.00023573054171918751,0.00023573054171918751,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),44,2021-03-08,0.0004434727098510936,0.0008812888490712978,0.00023034855139861054,0.00023034855139861054,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),45,2021-03-09,0.007556703214726722,0.0008385281494730377,0.0002085017676143789,0.0002085017676143789,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),46,2021-03-10,0.0020641496090181076,0.0008729523453327051,0.00021083790692820407,0.00021083790692820407,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),47,2021-03-11,-0.007783462553612706,0.0009358282176251024,0.0002233809727709376,0.0002233809727709376,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),48,2021-03-12,0.007371808580128044,0.00094478226711273,0.00022438578843927333,0.00022438578843927333,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),49,2021-03-15,-0.010402804326651445,0.0009749337719979308,0.00023212108760265412,0.00023212108760265412,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),50,2021-03-16,-0.00662303725993848,0.0009898115210555277,0.00024191499739742672,0.00024191499739742672,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),51,2021-03-17,0.0009884287330941257,0.0010211333729015328,0.0002425191760641141,0.0002425191760641141,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),52,2021-03-18,0.004656726807176374,0.000972142445224393,0.0002776297950353966,0.0002776297950353966,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),53,2021-03-19,-0.0010794571834062683,0.0009796034838552617,0.0002600707656387352,0.0002600707656387352,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),54,2021-03-23,-0.021007708757995184,0.0010529157688880335,0.0002539116386364803,0.0002539116386364803,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),55,2021-03-24,0.0009524153017328328,0.0012167431486965522,0.000311992213427025,0.000311992213427025,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),56,2021-03-25,-0.010129185658519554,0.0011017132404693602,0.0003185739688928438,0.0003185739688928438,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),57,2021-03-26,0.0005443146511555858,0.001166750944029831,0.000371276052758067,0.000371276052758067,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),58,2021-03-29,-0.0022076474056796887,0.001476777139849116,0.00041062610547415923,0.00041062610547415923,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),59,2021-03-30,0.016103879838766558,0.0014721386191944288,0.0004027451542376923,0.0004027451542376923,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),60,2021-03-31,-0.014379980173961669,0.0025418576144788504,0.000619571919161288,0.000619571919161288,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),61,2021-04-05,0.012544231693742382,0.0023324867654845975,0.000626429301603407,0.000626429301603407,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),62,2021-04-06,0.007588945991618191,0.0027697266531380885,0.0009064396013972771,0.0009064396013972771,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),63,2021-04-07,-0.0026772653550979756,0.003110870160275717,0.0007614389315654268,0.0007614389315654268,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),64,2021-04-08,-0.002402591127574619,0.0029818098757298434,0.0007393145833898859,0.0007393145833898859,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),65,2021-04-09,0.010109971370529493,0.002676408918840446,0.000700900850596534,0.000700900850596534,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),66,2021-04-12,-0.007259070364302122,0.00195427176626109,0.000552682962517809,0.000552682962517809,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),67,2021-04-13,-0.006538222676953841,0.0016399627442951028,0.00038949115177008695,0.00038949115177008695,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),68,2021-04-14,0.007508776328238025,0.001705780004890177,0.0004051227511614171,0.0004051227511614171,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),69,2021-04-15,0.0028958108817766434,0.0016232372072971948,0.0003865781824900573,0.0003865781824900573,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),70,2021-04-16,7.768097836211366e-06,0.0017542492824482653,0.0004821938346055127,0.0004821938346055127,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),71,2021-04-19,0.009695903813364869,0.001872588110847634,0.0005194053715467436,0.0005194053715467436,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),72,2021-04-20,0.006432158264335804,0.001975252326756551,0.0004709998636315125,0.0004709998636315125,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),73,2021-04-21,-0.003048648307723948,0.0018605236247234724,0.00045769638912497064,0.00045769638912497064,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),74,2021-04-22,-0.02029388438319669,0.001881624355767609,0.0004468857844948071,0.0004468857844948071,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),75,2021-04-23,-5.547238834943463e-05,0.0018305748241740432,0.0004347615207413352,0.0004347615207413352,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),76,2021-04-26,0.0008307506177062972,0.0017945286641992033,0.0004262005577473108,0.0004262005577473108,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),77,2021-04-27,0.010464881890455658,0.0016598642719731172,0.00041252449048829597,0.00041252449048829597,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),78,2021-04-28,-0.005255747018066024,0.0016275752278594854,0.0003866021081811457,0.0003866021081811457,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),79,2021-04-29,-0.01432705898325792,0.001615981044053824,0.0003878299738091712,0.0003878299738091712,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),80,2021-04-30,-0.017379778843836118,0.0015807446045210355,0.00037589659107117813,0.00037589659107117813,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),81,2021-05-03,-0.0016699375167565302,0.0014098900632856502,0.0003486586687057196,0.0003486586687057196,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),82,2021-05-04,-0.0004588586439983008,0.0014496747622807645,0.0003443241736077042,0.0003443241736077042,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),83,2021-05-05,0.014023564451639863,0.0015134317194525212,0.0005080927749316346,0.0005080927749316346,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),84,2021-05-06,0.021919426582787532,0.001495602125651222,0.00045293956771565565,0.00045293956771565565,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),85,2021-05-07,0.014899923862187699,0.0013575218022840302,0.0004552344389970408,0.0004552344389970408,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),86,2021-05-10,0.003338291528076686,0.0015730764785247871,0.00038941971726615295,0.00038941971726615295,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),87,2021-05-11,-0.016797233668299105,0.0015730764785247871,0.0004155697216460366,0.0004155697216460366,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),88,2021-05-12,0.006638953233805835,0.0013469390157730772,0.00044003716575042744,0.00044003716575042744,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),89,2021-05-13,-0.013239956946145614,0.0014138182407402845,0.0004460911999739794,0.0004460911999739794,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),90,2021-05-14,0.008420652273201022,0.0013139148444032446,0.0004164043902341869,0.0004164043902341869,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),91,2021-05-18,-0.0013742071108278299,0.0015906762906884573,0.00040083855922783883,0.00040083855922783883,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),92,2021-05-19,-0.003158797494921842,0.0015468976878035923,0.0003979241883953992,0.0003979241883953992,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),93,2021-05-20,-0.002843075060157587,0.0015610666212822451,0.00040585800234252395,0.00040585800234252395,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),94,2021-05-21,-0.00404885791765083,0.0014270935313202304,0.0004506911687199363,0.0004506911687199363,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),95,2021-05-24,-0.005180127336673889,0.0013512190945769535,0.0004862204410035066,0.0004862204410035066,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),96,2021-05-25,-0.022802473510743392,0.0014841514149689565,0.0004342140156433611,0.0004342140156433611,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),97,2021-05-26,-0.003927720440283216,0.0014131278219764736,0.0004551936938652472,0.0004551936938652472,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),98,2021-05-27,-0.00990429374465845,0.0016718532681500894,0.0004535312325335869,0.0004535312325335869,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),99,2021-05-28,-0.012777465921990161,0.0015839521385511903,0.0005473635248393393,0.0005473635248393393,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),100,2021-05-31,0.009977675676049005,0.0013777626983499513,0.0005309390124472222,0.0005309390124472222,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),101,2021-06-01,-0.0013918333521417262,0.0014558257927843386,0.0004485906038705165,0.0004485906038705165,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),102,2021-06-02,0.01703931206593585,0.0013821694216992744,0.0004616156920930866,0.0004616156920930866,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),103,2021-06-03,-0.0008152031361553421,0.001620278016826961,0.00039945676329922723,0.00039945676329922723,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),104,2021-06-04,-0.016470224070420206,0.0015324041690620955,0.0004399989227588276,0.0004399989227588276,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),105,2021-06-08,0.006017968477401393,0.0015482293817607735,0.0003984937720937831,0.0003984937720937831,1,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),106,2021-06-09,-0.007648414968697632,0.0015248527795934945,0.0003663896969755406,0.0003663896969755406,1,optimal,2,optimal
