model,step,date,ret,mu_max,eps_max,epsilon,epsilon_fraction,status,status_code,status_description
EqualWeight,0,2021-01-04,-0.010519084433309935,0.001249063683821806,0.00031898370239258757,0.0,,optimal,2,Solucion optima
EqualWeight,1,2021-01-05,0.004157664069517919,0.001203773662431662,0.00036866443122684524,0.0,,optimal,2,Solucion optima
EqualWeight,2,2021-01-06,0.0015185422481748924,0.0013035875673493476,0.00040028686321375413,0.0,,optimal,2,Solucion optima
EqualWeight,3,2021-01-07,-0.006765019615442781,0.0014036505493273928,0.00038559596940025416,0.0,,optimal,2,Solucion optima
EqualWeight,4,2021-01-08,0.006515693241616028,0.0014765849772395384,0.00036124543768469665,0.0,,optimal,2,Solucion optima
EqualWeight,5,2021-01-12,0.006628352469352983,0.001615836246331881,0.0003837611085038217,0.0,,optimal,2,Solucion optima
EqualWeight,6,2021-01-13,-0.0024639965717869307,0.0016498987212977179,0.000391850946308208,0.0,,optimal,2,Solucion optima
EqualWeight,7,2021-01-14,0.0069501825261653934,0.0015994215219200577,0.00037986261145601366,0.0,,optimal,2,Solucion optima
EqualWeight,8,2021-01-15,-0.005260680163006226,0.0015546280307539829,0.000369224157304071,0.0,,optimal,2,Solucion optima
EqualWeight,9,2021-01-18,-0.00190690115716623,0.001495602125651222,0.0003552055048421653,0.0,,optimal,2,Solucion optima
EqualWeight,10,2021-01-19,0.006802457057763655,0.0013741120504675963,0.0003263516119860542,0.0,,optimal,2,Solucion optima
EqualWeight,11,2021-01-20,0.000441240308192237,0.0015496389561687064,0.0003680392520900678,0.0,,optimal,2,Solucion optima
EqualWeight,12,2021-01-21,-0.0049375152844296725,0.0015682881267499048,0.0003729461758547554,0.0,,optimal,2,Solucion optima
EqualWeight,13,2021-01-22,-0.007522754644445451,0.0014225997964628979,0.0003554434456417519,0.0,,optimal,2,Solucion optima
EqualWeight,14,2021-01-25,-0.010220349351343128,0.0012241748887522783,0.00034273541179232256,0.0,,optimal,2,Solucion optima
EqualWeight,15,2021-01-26,0.0005465528764232452,0.0012470202374464433,0.0002961673063935303,0.0,,optimal,2,Solucion optima
EqualWeight,16,2021-01-27,-0.010687484191592846,0.0012442455741150731,0.0002957385399095921,0.0,,optimal,2,Solucion optima
EqualWeight,17,2021-01-28,-0.0027523915411730828,0.0011446800605172316,0.0002718615143728424,0.0,,optimal,2,Solucion optima
EqualWeight,18,2021-01-29,-0.014977090451119323,0.0011307299691256198,0.00026854836766733464,0.0,,optimal,2,Solucion optima
EqualWeight,19,2021-02-01,-0.0006639590183904252,0.0011715540782081839,0.00027824409357444363,0.0,,optimal,2,Solucion optima
EqualWeight,20,2021-02-02,0.008198392904074182,0.001066720587886504,0.0002533461396230447,0.0,,optimal,2,Solucion optima
EqualWeight,21,2021-02-03,-0.003998120244152847,0.001022003881077545,0.00024272592175591688,0.0,,optimal,2,Solucion optima
EqualWeight,22,2021-02-04,-0.0027789510980857027,0.000949976589505074,0.00022561944000745507,0.0,,optimal,2,Solucion optima
EqualWeight,23,2021-02-05,0.007633542394526982,0.0008818085873817259,0.00023398112049195316,0.0,,optimal,2,Solucion optima
EqualWeight,24,2021-02-08,0.00561062273942552,0.0009319031391960367,0.00023711693301005092,0.0,,optimal,2,Solucion optima
EqualWeight,25,2021-02-09,-0.0009475300959210564,0.0010506556587501134,0.00025031662754865713,0.0,,optimal,2,Solucion optima
EqualWeight,26,2021-02-10,-0.004538510940726681,0.0010812044318275337,0.0002568437598210886,0.0,,optimal,2,Solucion optima
EqualWeight,27,2021-02-11,0.0011014527217653837,0.0010362798302268649,0.0002461164596788804,0.0,,optimal,2,Solucion optima
EqualWeight,28,2021-02-12,-0.002426720261279502,0.0011575643759980457,0.0002749215392995359,0.0,,optimal,2,Solucion optima
EqualWeight,29,2021-02-15,0.0025898387296056312,0.0011639027678403174,0.0002794071541761258,0.0,,optimal,2,Solucion optima
EqualWeight,30,2021-02-16,-0.0018705618713491302,0.001112594758512128,0.00026424125514663035,0.0,,optimal,2,Solucion optima
EqualWeight,31,2021-02-17,0.00022932261401504834,0.0011158693157686593,0.0002650189624950566,0.0,,optimal,2,Solucion optima
EqualWeight,32,2021-02-18,-0.006558301169434523,0.0009972794773051847,0.00023685387585998136,0.0,,optimal,2,Solucion optima
EqualWeight,33,2021-02-19,-0.004307104735416978,0.0010139879397509889,0.0002418323640326043,0.0,,optimal,2,Solucion optima
EqualWeight,34,2021-02-22,-0.0009310387500473192,0.0010382290289903612,0.00024657972436440545,0.0,,optimal,2,Solucion optima
EqualWeight,35,2021-02-23,0.00011324678702009407,0.0009645614713305192,0.0002426572492600071,0.0,,optimal,2,Solucion optima
EqualWeight,36,2021-02-24,0.010167964580657163,0.0009924312739308867,0.0002376738150430553,0.0,,optimal,2,Solucion optima
EqualWeight,37,2021-02-25,-0.01621685920257168,0.0009924312739308867,0.00027944685813627746,0.0,,optimal,2,Solucion optima
EqualWeight,38,2021-02-26,0.00813268245154415,0.0009972794773051776,0.00023685387585997963,0.0,,optimal,2,Solucion optima
EqualWeight,39,2021-03-01,0.001014526659763159,0.0009050383716280378,0.0002965505177453389,0.0,,optimal,2,Solucion optima
EqualWeight,40,2021-03-02,-0.0018616514574302915,0.0009732439467171264,0.00026455182945760717,0.0,,optimal,2,Solucion optima
EqualWeight,41,2021-03-03,-0.0069542717512763655,0.0008818756594228675,0.0002826949619931023,0.0,,optimal,2,Solucion optima
EqualWeight,42,2021-03-04,-0.004852907608567625,0.0008447653149566775,0.0002567965606495918,0.0,,optimal,2,Solucion optima
EqualWeight,43,2021-03-05,0.0019221301875155027,0.0007371717855538753,0.00023573054171918751,0.0,,optimal,2,Solucion optima
EqualWeight,44,2021-03-08,-0.002136392743624783,0.0008812888490712978,0.00023034855139861054,0.0,,optimal,2,Solucion optima
EqualWeight,45,2021-03-09,0.0009394677137745779,0.0008385281494730377,0.0002085017676143789,0.0,,optimal,2,Solucion optima
EqualWeight,46,2021-03-10,0.002370219426667353,0.0008729523453327051,0.00021083790692820407,0.0,,optimal,2,Solucion optima
EqualWeight,47,2021-03-11,0.0016288413515401336,0.0009358282176251024,0.0002233809727709376,0.0,,optimal,2,Solucion optima
EqualWeight,48,2021-03-12,0.004154153821207008,0.00094478226711273,0.00022438578843927333,0.0,,optimal,2,Solucion optima
EqualWeight,49,2021-03-15,-0.00173735862237141,0.0009749337719979308,0.00023212108760265412,0.0,,optimal,2,Solucion optima
EqualWeight,50,2021-03-16,-0.004929041408360169,0.0009898115210555277,0.00024191499739742672,0.0,,optimal,2,Solucion optima
EqualWeight,51,2021-03-17,-0.0037390068851481666,0.0010211333729015328,0.0002425191760641141,0.0,,optimal,2,Solucion optima
EqualWeight,52,2021-03-18,-0.013106750718722714,0.000972142445224393,0.0002776297950353966,0.0,,optimal,2,Solucion optima
EqualWeight,53,2021-03-19,-0.009444844448111979,0.0009796034838552617,0.0002600707656387352,0.0,,optimal,2,Solucion optima
