"Date","Price","Open","High","Low","Vol.","Change %"
"01/08/2026","88,760.00","89,800.00","90,240.00","88,760.00","2.16K","-1.38%"
"01/07/2026","90,000.00","90,000.00","90,000.00","90,000.00","1.26K","0.07%"
"01/06/2026","89,940.00","90,500.00","90,500.00","89,940.00","4.59K","0.09%"
"01/05/2026","89,860.00","88,980.00","89,860.00","87,580.00","1.74K","3.19%"
"01/02/2026","87,080.00","87,400.00","87,400.00","86,300.00","3.11K","0.09%"
"12/30/2025","87,000.00","90,040.00","90,040.00","87,000.00","6.62K","-3.33%"
"12/29/2025","90,000.00","90,120.00","90,120.00","90,000.00","1.56K","-1.32%"
"12/26/2025","91,200.00","91,000.00","91,200.00","91,000.00","3.33K","1.90%"
"12/24/2025","89,500.00","91,400.00","91,460.00","89,500.00","1.79K","-2.72%"
"12/23/2025","92,000.00","92,000.00","92,000.00","92,000.00","0.85K","1.37%"
"12/22/2025","90,760.00","91,000.00","91,520.00","90,040.00","9.09K","-0.26%"
"12/19/2025","91,000.00","90,000.00","91,000.00","90,000.00","5.53K","0.84%"
"12/18/2025","90,240.00","90,260.00","90,260.00","90,240.00","1.78K","-1.42%"
"12/17/2025","91,540.00","91,540.00","91,540.00","91,540.00","1.92K","1.71%"
"12/16/2025","90,000.00","91,780.00","91,780.00","90,000.00","3.09K","-1.94%"
"12/15/2025","91,780.00","91,260.00","91,780.00","90,880.00","2.84K","-0.78%"
"12/12/2025","92,500.00","92,960.00","92,960.00","90,820.00","4.85K","-0.54%"
"12/11/2025","93,000.00","91,980.00","93,000.00","91,980.00","2.59K","1.09%"
"12/10/2025","92,000.00","90,000.00","92,000.00","89,020.00","5.10K","2.24%"
"12/09/2025","89,980.00","87,700.00","89,980.00","87,700.00","2.37K","0.54%"
"12/05/2025","89,500.00","88,700.00","90,000.00","88,700.00","2.51K","-0.20%"
"12/04/2025","89,680.00","89,400.00","89,680.00","87,860.00","3.31K","0.20%"
"12/03/2025","89,500.00","89,200.00","89,500.00","89,200.00","3.05K","0.34%"
"12/02/2025","89,200.00","88,780.00","89,500.00","88,780.00","3.88K","0.47%"
"12/01/2025","88,780.00","87,300.00","88,780.00","87,000.00","6.88K","-0.36%"
"11/28/2025","89,100.00","88,200.00","89,100.00","88,200.00","1.19K","0.66%"
"11/27/2025","88,520.00","88,240.00","88,520.00","87,280.00","3.92K","0.29%"
"11/26/2025","88,260.00","87,540.00","88,260.00","87,000.00","5.16K","0.78%"
"11/25/2025","87,580.00","89,300.00","89,620.00","87,580.00","6.55K","0.09%"
"11/24/2025","87,500.00","87,380.00","89,360.00","87,380.00","11.90K","-3.31%"
"11/21/2025","90,500.00","91,500.00","93,500.00","90,500.00","7.43K","-0.79%"
"11/20/2025","91,220.00","90,280.00","92,300.00","90,280.00","10.17K","1.90%"
"11/19/2025","89,520.00","89,380.00","89,560.00","89,380.00","2.47K","1.27%"
"11/18/2025","88,400.00","88,800.00","89,500.00","88,020.00","4.45K","0.45%"
"11/14/2025","88,000.00","88,000.00","88,000.00","87,900.00","8.63K","0.57%"
"11/13/2025","87,500.00","87,900.00","88,000.00","86,520.00","6.72K","1.04%"
"11/12/2025","86,600.00","86,800.00","86,800.00","86,020.00","2.92K","0.46%"
"11/11/2025","86,200.00","86,160.00","86,660.00","85,900.00","3.61K","1.41%"
"11/10/2025","85,000.00","85,000.00","85,000.00","85,000.00","1.41K","0.83%"
"11/07/2025","84,300.00","84,920.00","86,500.00","84,300.00","9.50K","-0.82%"
"11/06/2025","85,000.00","84,880.00","85,800.00","84,860.00","17.10K","0.95%"
"11/05/2025","84,200.00","85,000.00","85,000.00","84,000.00","5.97K","-0.94%"
"11/04/2025","85,000.00","85,500.00","85,500.00","85,000.00","2.39K","-1.71%"
"10/31/2025","86,480.00","84,000.00","86,480.00","84,000.00","4.27K","2.42%"
"10/30/2025","84,440.00","86,100.00","86,100.00","84,440.00","4.70K","-2.04%"
"10/29/2025","86,200.00","86,000.00","86,620.00","86,000.00","5.53K","0.23%"
"10/28/2025","86,000.00","83,500.00","86,900.00","83,500.00","8.14K","3.61%"
"10/27/2025","83,000.00","82,840.00","83,000.00","82,400.00","8.90K","0.56%"
"10/24/2025","82,540.00","82,500.00","83,480.00","82,500.00","2.84K","0.88%"
"10/23/2025","81,820.00","83,480.00","83,480.00","81,820.00","1.38K","-0.94%"
"10/22/2025","82,600.00","81,720.00","83,000.00","81,220.00","5.02K","2.25%"
"10/21/2025","80,780.00","80,780.00","80,780.00","80,780.00","0.74K","0.00%"
"10/20/2025","80,780.00","80,000.00","80,780.00","79,520.00","1.63K","-1.00%"
"10/17/2025","81,600.00","80,080.00","81,600.00","80,000.00","2.31K","-0.49%"
"10/16/2025","82,000.00","81,000.00","82,000.00","80,980.00","3.21K","3.14%"
"10/15/2025","79,500.00","79,500.00","79,540.00","78,280.00","3.26K","-0.05%"
"10/14/2025","79,540.00","79,540.00","79,540.00","79,540.00","1.84K","0.00%"
"10/10/2025","79,540.00","79,540.00","79,540.00","79,540.00","0.58K","0.00%"
"10/09/2025","79,540.00","80,000.00","80,000.00","79,540.00","1.41K","-0.58%"
"10/08/2025","80,000.00","80,000.00","80,000.00","80,000.00","0.68K","0.60%"
"10/07/2025","79,520.00","79,520.00","79,520.00","79,520.00","0.61K","0.00%"
"10/06/2025","79,520.00","79,520.00","79,520.00","79,520.00","1.16K","0.00%"
"10/03/2025","79,520.00","79,520.00","79,520.00","79,520.00","1.55K","0.13%"
"10/02/2025","79,420.00","79,400.00","79,500.00","79,400.00","2.35K","0.79%"
"10/01/2025","78,800.00","78,520.00","78,800.00","78,520.00","1.70K","0.59%"
"09/30/2025","78,340.00","78,720.00","79,320.00","78,160.00","11.04K","-2.17%"
"09/29/2025","80,080.00","80,080.00","80,080.00","80,080.00","0.98K","1.37%"
"09/26/2025","79,000.00","79,000.00","79,000.00","79,000.00","1.72K","-1.00%"
"09/25/2025","79,800.00","80,000.00","80,000.00","78,120.00","2.20K","-0.25%"
"09/24/2025","80,000.00","79,500.00","80,000.00","79,500.00","2.58K","0.63%"
"09/23/2025","79,500.00","79,700.00","80,440.00","79,500.00","2.41K","0.00%"
"09/22/2025","79,500.00","80,200.00","80,200.00","79,500.00","8.21K","0.66%"
"09/19/2025","78,980.00","81,520.00","81,520.00","78,980.00","20.36K","-3.04%"
"09/18/2025","81,460.00","81,700.00","81,700.00","81,460.00","1.38K","-1.38%"
"09/17/2025","82,600.00","82,800.00","82,800.00","82,600.00","3.56K","-0.34%"
"09/16/2025","82,880.00","83,000.00","83,000.00","81,700.00","7.08K","-1.89%"
"09/15/2025","84,480.00","84,500.00","84,980.00","84,000.00","3.87K","-0.02%"
"09/12/2025","84,500.00","84,000.00","84,500.00","84,000.00","6.95K","0.76%"
"09/11/2025","83,860.00","82,520.00","83,860.00","82,500.00","4.95K","1.75%"
"09/10/2025","82,420.00","81,940.00","84,760.00","81,940.00","11.48K","1.88%"
"09/09/2025","80,900.00","80,500.00","80,900.00","80,420.00","2.21K","0.70%"
"09/08/2025","80,340.00","79,820.00","82,500.00","79,820.00","13.99K","0.78%"
"09/05/2025","79,720.00","81,480.00","85,000.00","79,720.00","17.97K","-2.18%"
"09/04/2025","81,500.00","78,500.00","82,000.00","78,500.00","29.28K","3.98%"
"09/03/2025","78,380.00","74,740.00","78,000.00","74,600.00","7.76K","3.38%"
"09/02/2025","75,820.00","75,000.00","75,820.00","75,000.00","5.20K","0.93%"
"09/01/2025","75,120.00","76,160.00","76,160.00","75,120.00","5.96K","-1.34%"
"08/29/2025","76,140.00","76,180.00","76,180.00","76,140.00","1.63K","0.69%"
"08/28/2025","75,620.00","75,540.00","75,620.00","75,500.00","1.59K","-0.92%"
"08/27/2025","76,320.00","76,300.00","76,380.00","75,180.00","2.10K","-0.24%"
"08/26/2025","76,500.00","76,000.00","76,640.00","76,000.00","2.04K","0.68%"
"08/25/2025","75,980.00","75,500.00","75,980.00","75,500.00","2.35K","1.28%"
"08/22/2025","75,020.00","75,200.00","75,740.00","75,020.00","48.68K","0.03%"
"08/21/2025","75,000.00","76,300.00","76,620.00","75,000.00","12.76K","-2.29%"
"08/20/2025","76,760.00","75,920.00","76,760.00","75,920.00","2.72K","1.11%"
"08/19/2025","75,920.00","75,100.00","75,920.00","75,100.00","1.99K","1.09%"
"08/15/2025","75,100.00","74,760.00","75,480.00","74,720.00","6.57K","0.51%"
"08/14/2025","74,720.00","74,600.00","74,780.00","74,600.00","2.44K","0.84%"
"08/13/2025","74,100.00","74,200.00","74,660.00","74,100.00","5.32K","0.08%"
"08/12/2025","74,040.00","74,000.00","74,200.00","73,840.00","6.01K","0.05%"
"08/11/2025","74,000.00","73,900.00","74,500.00","73,900.00","1.89K","0.19%"
"08/08/2025","73,860.00","72,200.00","73,860.00","72,200.00","11.39K","1.68%"
"08/06/2025","72,640.00","72,000.00","72,640.00","71,980.00","6.30K","0.08%"
"08/05/2025","72,580.00","72,000.00","72,580.00","72,000.00","5.02K","0.14%"
"08/04/2025","72,480.00","72,000.00","72,480.00","72,000.00","2.58K","0.55%"
"08/01/2025","72,080.00","72,180.00","72,180.00","72,080.00","1.06K","-0.55%"
"07/31/2025","72,480.00","72,000.00","72,480.00","71,040.00","2.46K","0.67%"
"07/30/2025","72,000.00","72,500.00","72,500.00","71,580.00","12.44K","-1.10%"
"07/29/2025","72,800.00","71,020.00","72,800.00","71,000.00","21.77K","2.05%"
"07/28/2025","71,340.00","70,000.00","71,400.00","70,000.00","8.24K","1.51%"
"07/25/2025","70,280.00","70,280.00","70,280.00","70,280.00","0.94K","-0.17%"
"07/24/2025","70,400.00","70,300.00","70,400.00","70,300.00","0.85K","0.14%"
"07/23/2025","70,300.00","70,240.00","70,300.00","70,220.00","2.18K","0.14%"
"07/22/2025","70,200.00","71,000.00","71,000.00","70,200.00","2.12K","-0.71%"
"07/21/2025","70,700.00","70,700.00","70,700.00","70,680.00","5.16K","-0.14%"
"07/18/2025","70,800.00","70,060.00","70,800.00","70,020.00","5.16K","1.06%"
"07/17/2025","70,060.00","70,780.00","70,940.00","70,060.00","3.04K","0.52%"
"07/16/2025","69,700.00","69,600.00","69,700.00","69,600.00","1.04K","-1.80%"
"07/15/2025","70,980.00","70,500.00","70,980.00","70,500.00","1.73K","1.28%"
"07/14/2025","70,080.00","70,080.00","70,080.00","70,080.00","0.53K","0.06%"
"07/11/2025","70,040.00","69,120.00","70,500.00","69,120.00","2.02K","-0.31%"
"07/10/2025","70,260.00","69,540.00","70,260.00","69,000.00","12.93K","1.09%"
"07/09/2025","69,500.00","70,800.00","70,800.00","69,500.00","3.25K","-0.37%"
"07/08/2025","69,760.00","71,280.00","71,280.00","69,760.00","4.00K","-0.11%"
"07/07/2025","69,840.00","70,220.00","70,220.00","69,840.00","1.05K","-0.51%"
"07/04/2025","70,200.00","70,040.00","70,200.00","70,040.00","1.90K","0.23%"
"07/03/2025","70,040.00","71,340.00","71,340.00","70,000.00","4.41K","-0.65%"
"07/02/2025","70,500.00","70,640.00","70,640.00","70,500.00","2.30K","-0.82%"
"07/01/2025","71,080.00","71,080.00","71,080.00","71,080.00","1.04K","-1.22%"
"06/27/2025","71,960.00","72,000.00","72,000.00","71,060.00","5.27K","0.28%"
"06/26/2025","71,760.00","71,000.00","71,780.00","70,360.00","3.57K","1.21%"
"06/25/2025","70,900.00","71,480.00","71,900.00","70,620.00","7.47K","-0.81%"
"06/24/2025","71,480.00","70,480.00","71,500.00","70,160.00","9.96K","1.39%"
"06/20/2025","70,500.00","70,000.00","70,500.00","70,000.00","3.42K","0.71%"
"06/19/2025","70,000.00","69,700.00","70,000.00","69,700.00","1.77K","0.29%"
"06/18/2025","69,800.00","69,800.00","69,800.00","69,800.00","2.60K","0.00%"
"06/17/2025","69,800.00","69,800.00","70,100.00","69,800.00","3.02K","-0.54%"
"06/16/2025","70,180.00","69,740.00","70,180.00","69,740.00","3.60K","0.54%"
"06/13/2025","69,800.00","70,400.00","70,400.00","69,800.00","3.50K","-0.85%"
"06/12/2025","70,400.00","70,060.00","70,500.00","70,060.00","3.65K","0.69%"
"06/11/2025","69,920.00","69,920.00","69,920.00","69,920.00","0.63K","0.00%"
"06/10/2025","69,920.00","70,000.00","70,700.00","69,920.00","8.04K","-0.09%"
"06/09/2025","69,980.00","69,560.00","70,000.00","69,500.00","4.69K","-0.03%"
"06/06/2025","70,000.00","69,800.00","70,000.00","69,600.00","2.36K","-0.14%"
"06/05/2025","70,100.00","70,100.00","70,100.00","70,100.00","0.65K","-0.40%"
"06/04/2025","70,380.00","69,740.00","70,380.00","69,500.00","8.35K","0.54%"
"06/03/2025","70,000.00","70,000.00","70,020.00","69,920.00","2.87K","0.14%"
"05/30/2025","69,900.00","70,000.00","70,420.00","69,900.00","2.11K","-0.11%"
"05/29/2025","69,980.00","70,460.00","71,260.00","69,980.00","11.13K","-2.59%"
"05/28/2025","71,840.00","71,960.00","71,960.00","71,000.00","4.49K","0.06%"
"05/27/2025","71,800.00","71,680.00","71,960.00","71,420.00","5.70K","0.62%"
"05/26/2025","71,360.00","69,000.00","71,360.00","68,500.00","33.73K","3.42%"
"05/23/2025","69,000.00","69,480.00","70,000.00","69,000.00","7.61K","0.67%"
"05/22/2025","68,540.00","69,200.00","70,300.00","68,540.00","14.53K","-0.67%"
"05/21/2025","69,000.00","69,000.00","70,780.00","69,000.00","15.37K","0.00%"
"05/20/2025","69,000.00","70,620.00","71,000.00","68,000.00","65.19K","-1.57%"
"05/19/2025","70,100.00","71,000.00","71,000.00","70,100.00","8.70K","-1.27%"
"05/16/2025","71,000.00","72,800.00","72,840.00","71,000.00","6.58K","-2.63%"
"05/15/2025","72,920.00","73,780.00","73,780.00","72,920.00","1.45K","-0.03%"
"05/14/2025","72,940.00","74,620.00","74,620.00","72,940.00","38.68K","-4.00%"
"05/13/2025","75,980.00","75,000.00","75,980.00","75,000.00","10.99K","1.31%"
"05/12/2025","75,000.00","75,000.00","75,000.00","75,000.00","0.54K","-1.29%"
"05/09/2025","75,980.00","75,980.00","75,980.00","75,980.00","0.30K","0.00%"
"05/08/2025","75,980.00","74,500.00","75,980.00","73,100.00","3.96K","2.68%"
"05/07/2025","74,000.00","73,320.00","74,000.00","73,320.00","1.79K","0.93%"
"05/06/2025","73,320.00","72,180.00","73,320.00","72,180.00","3.42K","1.69%"
"05/05/2025","72,100.00","72,300.00","73,240.00","72,100.00","16.34K","0.14%"
"05/02/2025","72,000.00","71,000.00","72,000.00","71,000.00","20.15K","1.41%"
"04/30/2025","71,000.00","71,500.00","71,500.00","71,000.00","3.43K","-0.70%"
"04/29/2025","71,500.00","71,500.00","71,500.00","71,500.00","1.90K","0.00%"
"04/28/2025","71,500.00","71,500.00","71,500.00","70,000.00","1.78K","-0.69%"
"04/25/2025","72,000.00","72,000.00","72,000.00","72,000.00","1.12K","-0.14%"
"04/24/2025","72,100.00","72,700.00","73,760.00","71,260.00","8.97K","-0.83%"
"04/23/2025","72,700.00","71,100.00","72,700.00","71,100.00","2.71K","2.42%"
"04/22/2025","70,980.00","69,520.00","71,100.00","69,500.00","2.47K","2.10%"
"04/21/2025","69,520.00","69,740.00","71,200.00","69,500.00","6.71K","-2.63%"
"04/16/2025","71,400.00","70,600.00","71,400.00","66,200.00","3.71K","-1.52%"
"04/15/2025","72,500.00","72,500.00","72,500.00","72,500.00","0.13K","0.00%"
"04/14/2025","72,500.00","72,500.00","72,500.00","72,500.00","0.52K","0.00%"
"04/11/2025","72,500.00","72,500.00","72,500.00","72,500.00","0.64K","-0.22%"
"04/10/2025","72,660.00","72,800.00","72,800.00","72,660.00","4.02K","-1.12%"
"04/09/2025","73,480.00","72,800.00","73,500.00","72,800.00","2.09K","-0.62%"
"04/08/2025","73,940.00","73,500.00","75,800.00","73,500.00","4.20K","-1.81%"
"04/07/2025","75,300.00","73,240.00","75,300.00","73,240.00","3.90K","0.00%"
"04/04/2025","75,300.00","75,580.00","75,580.00","73,120.00","3.24K","-1.67%"
"04/03/2025","76,580.00","75,560.00","77,000.00","75,560.00","8.44K","-0.44%"
"04/02/2025","76,920.00","75,900.00","76,980.00","75,560.00","6.79K","1.83%"
"04/01/2025","75,540.00","74,300.00","75,540.00","74,300.00","38.72K","0.88%"
"03/31/2025","74,880.00","74,600.00","75,000.00","73,500.00","18.66K","0.38%"
"03/28/2025","74,600.00","74,340.00","75,240.00","74,340.00","9.82K","-1.19%"
"03/27/2025","75,500.00","74,940.00","75,600.00","74,940.00","21.84K","0.72%"
"03/26/2025","74,960.00","74,700.00","74,960.00","74,500.00","14.24K","0.62%"
"03/25/2025","74,500.00","74,200.00","74,500.00","73,900.00","3.17K","2.05%"
"03/21/2025","73,000.00","74,700.00","74,700.00","73,000.00","14.17K","-1.62%"
"03/20/2025","74,200.00","74,500.00","74,700.00","74,200.00","31.76K","-0.64%"
"03/19/2025","74,680.00","74,000.00","74,680.00","73,440.00","2.11K","0.76%"
"03/18/2025","74,120.00","74,100.00","74,120.00","74,100.00","1.45K","-0.11%"
"03/17/2025","74,200.00","74,800.00","74,800.00","74,200.00","2.81K","-0.86%"
"03/14/2025","74,840.00","74,900.00","74,900.00","74,200.00","2.41K","-0.21%"
"03/13/2025","75,000.00","75,000.00","75,000.00","75,000.00","1.44K","0.00%"
"03/12/2025","75,000.00","75,620.00","75,640.00","74,260.00","6.21K","-0.92%"
"03/11/2025","75,700.00","74,500.00","75,700.00","73,680.00","1.15K","-0.29%"
"03/10/2025","75,920.00","73,480.00","76,000.00","73,000.00","7.82K","2.59%"
"03/07/2025","74,000.00","73,000.00","74,000.00","72,400.00","3.13K","-0.51%"
"03/06/2025","74,380.00","71,980.00","74,800.00","71,980.00","12.83K","3.31%"
"03/05/2025","72,000.00","72,720.00","72,740.00","71,720.00","3.16K","-1.02%"
"03/04/2025","72,740.00","73,000.00","73,000.00","71,000.00","6.60K","-1.09%"
"03/03/2025","73,540.00","71,500.00","73,540.00","71,500.00","2.65K","3.37%"
"02/28/2025","71,140.00","75,000.00","75,380.00","71,140.00","17.20K","-5.15%"
"02/27/2025","75,000.00","72,980.00","75,460.00","72,960.00","14.13K","2.80%"
"02/26/2025","72,960.00","71,300.00","72,980.00","71,020.00","22.61K","2.73%"
"02/25/2025","71,020.00","70,500.00","72,000.00","70,500.00","5.55K","1.46%"
"02/24/2025","70,000.00","69,500.00","71,860.00","69,500.00","12.95K","0.86%"
"02/21/2025","69,400.00","68,800.00","69,500.00","68,700.00","8.00K","0.75%"
"02/20/2025","68,880.00","66,900.00","68,960.00","66,500.00","22.09K","4.05%"
"02/19/2025","66,200.00","66,200.00","66,200.00","65,000.00","98.31K","0.00%"
"02/18/2025","66,200.00","65,480.00","66,980.00","65,480.00","10.62K","1.94%"
"02/17/2025","64,940.00","63,400.00","65,000.00","63,400.00","8.05K","2.46%"
"02/14/2025","63,380.00","63,400.00","63,400.00","63,380.00","3.73K","0.76%"
"02/13/2025","62,900.00","63,500.00","63,500.00","62,900.00","4.02K","-0.82%"
"02/12/2025","63,420.00","63,300.00","64,180.00","63,280.00","8.37K","0.06%"
"02/11/2025","63,380.00","64,600.00","64,600.00","63,280.00","5.52K","-2.04%"
"02/10/2025","64,700.00","64,380.00","64,760.00","64,380.00","12.72K","0.50%"
"02/07/2025","64,380.00","62,100.00","65,000.00","62,100.00","6.85K","4.04%"
"02/06/2025","61,880.00","61,740.00","62,000.00","61,740.00","8.07K","0.13%"
"02/05/2025","61,800.00","61,800.00","61,980.00","61,700.00","10.04K","0.49%"
"02/04/2025","61,500.00","61,500.00","61,500.00","61,500.00","1.48K","-0.77%"
"02/03/2025","61,980.00","61,640.00","61,980.00","61,500.00","3.22K","-0.03%"
"01/31/2025","62,000.00","61,720.00","62,000.00","61,640.00","5.91K","0.00%"
"01/30/2025","62,000.00","62,220.00","62,700.00","61,980.00","7.71K","-0.19%"
"01/29/2025","62,120.00","62,000.00","63,000.00","62,000.00","5.35K","0.55%"
"01/28/2025","61,780.00","60,960.00","61,800.00","60,940.00","11.08K","1.44%"
"01/27/2025","60,900.00","61,800.00","61,800.00","60,900.00","2.27K","-1.14%"
"01/24/2025","61,600.00","61,100.00","62,000.00","61,040.00","5.10K","-1.25%"
"01/23/2025","62,380.00","62,000.00","62,380.00","62,000.00","1.68K","0.61%"
"01/22/2025","62,000.00","61,320.00","62,000.00","61,160.00","3.38K","-0.32%"
"01/21/2025","62,200.00","62,200.00","62,200.00","62,200.00","1.54K","0.32%"
"01/20/2025","62,000.00","63,980.00","63,980.00","62,000.00","6.52K","0.00%"
"01/17/2025","62,000.00","62,360.00","62,360.00","62,000.00","6.77K","0.00%"
"01/16/2025","62,000.00","62,500.00","62,500.00","61,840.00","2.27K","0.49%"
"01/15/2025","61,700.00","63,000.00","63,000.00","61,600.00","3.68K","-1.75%"
"01/14/2025","62,800.00","64,440.00","64,460.00","62,800.00","1.88K","-1.10%"
"01/13/2025","63,500.00","63,120.00","64,480.00","63,120.00","5.00K","-2.25%"
"01/10/2025","64,960.00","64,980.00","64,980.00","64,960.00","1.31K","0.56%"
"01/09/2025","64,600.00","63,100.00","65,000.00","61,600.00","6.35K","0.16%"
"01/08/2025","64,500.00","63,020.00","64,500.00","63,020.00","5.26K","2.67%"
"01/07/2025","62,820.00","61,980.00","64,380.00","61,980.00","11.70K","1.45%"
"01/03/2025","61,920.00","60,900.00","61,920.00","60,900.00","4.02K","2.35%"
"01/02/2025","60,500.00","60,500.00","60,520.00","60,500.00","1.86K","0.17%"
"12/30/2024","60,400.00","60,100.00","60,400.00","60,100.00","1.64K","0.50%"
"12/27/2024","60,100.00","59,420.00","60,100.00","59,420.00","4.62K","2.32%"
"12/26/2024","58,740.00","58,500.00","58,740.00","58,500.00","0.62K","0.62%"
"12/24/2024","58,380.00","57,700.00","58,380.00","57,700.00","0.36K","1.18%"
"12/23/2024","57,700.00","56,820.00","57,700.00","56,820.00","3.66K","3.78%"
"12/20/2024","55,600.00","58,000.00","58,000.00","55,600.00","17.46K","-4.14%"
"12/19/2024","58,000.00","58,560.00","58,560.00","57,500.00","7.12K","-0.51%"
"12/18/2024","58,300.00","58,500.00","58,580.00","58,300.00","3.24K","-0.34%"
"12/17/2024","58,500.00","58,580.00","58,580.00","58,500.00","2.81K","0.00%"
"12/16/2024","58,500.00","58,400.00","58,600.00","57,320.00","5.16K","0.21%"
"12/13/2024","58,380.00","58,140.00","58,380.00","58,000.00","6.96K","2.42%"
"12/12/2024","57,000.00","57,220.00","57,980.00","57,000.00","3.73K","-0.07%"
"12/11/2024","57,040.00","57,540.00","58,200.00","55,020.00","3.17K","-0.90%"
"12/10/2024","57,560.00","57,700.00","57,700.00","57,560.00","3.43K","-0.07%"
"12/09/2024","57,600.00","58,500.00","58,500.00","57,600.00","4.20K","-1.71%"
"12/06/2024","58,600.00","58,680.00","58,680.00","58,600.00","1.00K","-0.37%"
"12/05/2024","58,820.00","58,980.00","58,980.00","58,820.00","2.64K","-1.64%"
"12/04/2024","59,800.00","59,940.00","59,940.00","59,800.00","1.04K","-0.23%"
"12/03/2024","59,940.00","59,100.00","59,940.00","59,000.00","2.81K","-0.27%"
"12/02/2024","60,100.00","60,400.00","60,400.00","59,040.00","2.99K","-0.50%"
"11/29/2024","60,400.00","61,340.00","61,340.00","60,000.00","1.96K","0.67%"
"11/28/2024","60,000.00","59,900.00","60,000.00","59,900.00","1.06K","0.17%"
"11/27/2024","59,900.00","60,400.00","60,400.00","59,900.00","1.76K","-0.17%"
"11/26/2024","60,000.00","60,000.00","61,160.00","60,000.00","12.72K","0.00%"
"11/25/2024","60,000.00","60,400.00","62,860.00","60,000.00","59.67K","-0.66%"
"11/22/2024","60,400.00","60,560.00","60,560.00","59,500.00","8.27K","1.34%"
"11/21/2024","59,600.00","60,200.00","60,200.00","59,600.00","0.87K","0.13%"
"11/20/2024","59,520.00","59,520.00","59,520.00","59,520.00","0.59K","-1.03%"
"11/19/2024","60,140.00","59,500.00","60,140.00","59,500.00","2.13K","1.08%"
"11/18/2024","59,500.00","59,700.00","59,700.00","59,500.00","2.10K","0.03%"
"11/15/2024","59,480.00","59,420.00","59,520.00","59,100.00","4.47K","2.20%"
"11/14/2024","58,200.00","58,800.00","58,800.00","58,200.00","2.06K","-1.26%"
"11/13/2024","58,940.00","58,940.00","58,940.00","58,940.00","1.53K","0.20%"
"11/12/2024","58,820.00","59,400.00","59,800.00","58,820.00","3.69K","-2.45%"
"11/08/2024","60,300.00","60,300.00","60,300.00","60,300.00","1.95K","-0.33%"
"11/07/2024","60,500.00","60,600.00","60,600.00","60,400.00","2.77K","-0.56%"
"11/06/2024","60,840.00","61,000.00","61,000.00","60,500.00","3.02K","-0.26%"
"11/05/2024","61,000.00","61,300.00","61,300.00","60,620.00","1.25K","-0.49%"
"11/01/2024","61,300.00","61,300.00","61,300.00","61,300.00","0.66K","1.96%"
"10/31/2024","60,120.00","61,080.00","61,080.00","60,120.00","1.54K","-1.83%"
"10/30/2024","61,240.00","60,340.00","61,240.00","60,280.00","2.55K","1.56%"
"10/29/2024","60,300.00","60,300.00","60,300.00","60,300.00","0.49K","0.00%"
"10/28/2024","60,300.00","60,820.00","60,820.00","60,300.00","1.51K","-0.85%"
"10/25/2024","60,820.00","61,100.00","61,100.00","60,820.00","0.52K","-0.30%"
"10/24/2024","61,000.00","61,000.00","61,000.00","61,000.00","0.47K","-0.81%"
"10/23/2024","61,500.00","61,500.00","61,500.00","61,500.00","0.76K","-0.26%"
"10/22/2024","61,660.00","61,620.00","61,660.00","61,620.00","0.80K","0.06%"
