"Date","Price","Open","High","Low","Vol.","Change %"
"12/29/2021","3,830.0","3,830.0","3,830.0","3,830.0","","0.00%"
"12/28/2021","3,830.0","3,773.3","3,830.0","3,773.3","20.52K","-0.61%"
"12/27/2021","3,853.3","3,830.0","3,853.3","3,830.0","21.46K","1.94%"
"12/24/2021","3,780.0","3,800.0","3,816.7","3,780.0","52.87K","-1.22%"
"12/23/2021","3,826.7","3,830.0","3,830.0","3,826.7","13.00K","-0.17%"
"12/22/2021","3,833.3","3,766.7","3,833.3","3,766.7","10.22K","-0.43%"
"12/21/2021","3,850.0","3,850.0","3,850.0","3,850.0","0.83K","0.00%"
"12/20/2021","3,850.0","3,850.0","3,850.0","3,850.0","2.40K","2.39%"
"12/17/2021","3,760.0","3,783.3","3,783.3","3,760.0","74.43K","-0.62%"
"12/16/2021","3,783.3","3,816.7","3,816.7","3,783.3","15.48K","-1.22%"
"12/15/2021","3,830.0","3,830.0","3,830.0","3,830.0","1.50K","0.00%"
"12/14/2021","3,830.0","3,766.7","3,830.0","3,766.7","5.57K","1.68%"
"12/13/2021","3,766.7","3,770.0","3,770.0","3,766.7","14.74K","-0.88%"
"12/10/2021","3,800.0","3,800.0","3,800.0","3,800.0","2.61K","0.00%"
"12/09/2021","3,800.0","3,800.0","3,800.0","3,800.0","37.10K","0.00%"
"12/07/2021","3,800.0","3,833.3","3,833.3","3,800.0","19.02K","0.09%"
"12/06/2021","3,796.7","3,850.0","3,850.0","3,783.3","112.93K","-0.09%"
"12/03/2021","3,800.0","3,800.0","3,800.0","3,800.0","9.29K","0.00%"
"12/02/2021","3,800.0","3,830.0","3,833.3","3,800.0","59.51K","-0.87%"
"12/01/2021","3,833.3","3,806.7","3,866.7","3,716.7","257.62K","0.70%"
"11/30/2021","3,806.7","3,733.3","3,806.7","3,733.3","66.98K","-0.26%"
"11/29/2021","3,816.7","3,766.7","3,816.7","3,720.0","8.59K","0.35%"
"11/26/2021","3,803.3","3,783.3","3,803.3","3,683.3","39.63K","-0.70%"
"11/25/2021","3,830.0","3,830.0","3,830.0","3,830.0","0.69K","0.00%"
"11/24/2021","3,830.0","3,750.0","3,830.0","3,750.0","6.06K","-0.09%"
"11/23/2021","3,833.3","3,833.3","3,833.3","3,833.3","0.86K","0.00%"
"11/22/2021","3,833.3","3,740.0","3,833.3","3,736.7","8.67K","0.52%"
"11/19/2021","3,813.3","3,863.3","3,863.3","3,733.3","48.30K","-0.52%"
"11/18/2021","3,833.3","3,833.3","3,833.3","3,833.3","5.80K","-0.35%"
"11/17/2021","3,846.7","3,806.7","3,846.7","3,806.7","23.69K","0.35%"
"11/16/2021","3,833.3","3,836.7","3,883.3","3,816.7","62.54K","-0.86%"
"11/12/2021","3,866.7","3,900.0","3,900.0","3,800.0","61.42K","0.87%"
"11/11/2021","3,833.3","3,833.3","3,833.3","3,833.3","11.92K","-0.35%"
"11/10/2021","3,846.7","3,833.3","3,846.7","3,833.3","12.28K","0.35%"
"11/09/2021","3,833.3","3,840.0","3,890.0","3,816.7","34.24K","-1.63%"
"11/08/2021","3,896.7","3,916.7","3,916.7","3,866.7","101.49K","1.65%"
"11/05/2021","3,833.3","3,850.0","3,850.0","3,833.3","21.24K","0.00%"
"11/04/2021","3,833.3","3,843.3","3,900.0","3,833.3","50.75K","0.00%"
"11/03/2021","3,833.3","3,833.3","3,833.3","3,833.3","30.07K","-2.29%"
"11/02/2021","3,923.3","3,923.3","3,923.3","3,923.3","10.97K","0.60%"
"10/29/2021","3,900.0","3,823.3","3,900.0","3,820.0","67.56K","1.74%"
"10/28/2021","3,833.3","3,826.7","3,833.3","3,826.7","39.66K","0.00%"
"10/27/2021","3,833.3","3,826.7","3,833.3","3,796.7","114.92K","0.00%"
"10/26/2021","3,833.3","3,846.7","3,846.7","3,833.3","77.10K","-0.09%"
"10/25/2021","3,836.7","3,870.0","3,870.0","3,836.7","43.14K","-0.69%"
"10/22/2021","3,863.3","3,863.3","3,863.3","3,863.3","0.77K","0.00%"
"10/21/2021","3,863.3","3,900.0","3,900.0","3,860.0","47.08K","-0.94%"
"10/20/2021","3,900.0","3,900.0","3,900.0","3,900.0","8.55K","-0.68%"
"10/19/2021","3,926.7","3,896.7","3,926.7","3,896.7","7.99K","0.34%"
"10/15/2021","3,913.3","3,903.3","3,916.7","3,903.3","17.48K","-0.51%"
"10/14/2021","3,933.3","3,883.3","3,933.3","3,883.3","33.42K","-1.17%"
"10/13/2021","3,980.0","3,980.0","3,980.0","3,980.0","","0.00%"
"10/12/2021","3,980.0","3,933.3","3,980.0","3,873.3","40.95K","-0.33%"
"10/11/2021","3,993.3","3,996.7","4,013.3","3,993.3","26.94K","0.42%"
"10/08/2021","3,976.7","3,980.0","3,983.3","3,976.7","19.77K","0.17%"
"10/07/2021","3,970.0","3,833.3","3,970.0","3,833.3","495.73K","3.57%"
"10/06/2021","3,833.3","3,823.3","3,833.3","3,816.7","109.82K","0.00%"
"10/05/2021","3,833.3","3,833.3","3,930.0","3,816.7","241.12K","0.00%"
"10/04/2021","3,833.3","3,886.7","3,886.7","3,833.3","159.94K","-1.29%"
"10/01/2021","3,883.3","3,886.7","3,886.7","3,883.3","9.03K","0.00%"
"09/30/2021","3,883.3","3,903.3","4,000.0","3,880.0","167.38K","-1.27%"
"09/29/2021","3,933.3","3,933.3","3,933.3","3,933.3","","0.00%"
"09/28/2021","3,933.3","3,933.3","3,933.3","3,933.3","","0.00%"
"09/27/2021","3,933.3","3,933.3","3,933.3","3,933.3","7.08K","0.08%"
"09/24/2021","3,930.0","3,930.0","3,930.0","3,930.0","","0.00%"
"09/23/2021","3,930.0","3,930.0","3,930.0","3,930.0","11.42K","0.00%"
"09/22/2021","3,930.0","3,930.0","3,930.0","3,930.0","1.31K","0.00%"
"09/21/2021","3,930.0","3,930.0","3,930.0","3,930.0","13.80K","-0.51%"
"09/20/2021","3,950.0","3,960.0","3,960.0","3,886.7","6.03K","0.34%"
"09/17/2021","3,936.7","4,000.0","4,063.3","3,833.3","350.60K","-1.58%"
"09/16/2021","4,000.0","4,073.3","4,073.3","4,000.0","106.45K","-1.80%"
"09/15/2021","4,073.3","4,073.3","4,073.3","4,073.3","30.84K","-0.65%"
"09/14/2021","4,100.0","4,100.0","4,100.0","4,100.0","2.29K","0.00%"
"09/13/2021","4,100.0","4,100.0","4,100.0","4,100.0","1.05K","0.00%"
"09/10/2021","4,100.0","4,096.7","4,100.0","4,096.7","13.32K","0.00%"
"09/09/2021","4,100.0","4,100.0","4,100.0","4,100.0","2.57K","1.65%"
"09/08/2021","4,033.3","4,033.3","4,033.3","4,033.3","2.36K","-1.47%"
"09/07/2021","4,093.3","4,093.3","4,100.0","4,003.3","132.89K","-1.60%"
"09/06/2021","4,160.0","4,160.0","4,160.0","4,160.0","12.24K","0.00%"
"09/03/2021","4,160.0","4,160.0","4,160.0","4,160.0","","0.00%"
"09/02/2021","4,160.0","4,160.0","4,160.0","4,160.0","4.95K","0.00%"
"09/01/2021","4,160.0","4,020.0","4,160.0","4,016.7","23.63K","0.32%"
"08/31/2021","4,146.7","4,083.3","4,160.0","4,083.3","19.52K","-0.40%"
"08/30/2021","4,163.3","4,163.3","4,163.3","4,163.3","0.25K","0.00%"
"08/27/2021","4,163.3","4,193.3","4,193.3","4,133.3","17.33K","-0.87%"
"08/26/2021","4,200.0","4,200.0","4,200.0","4,200.0","96.30K","-0.24%"
"08/25/2021","4,210.0","4,210.0","4,210.0","4,210.0","","0.00%"
"08/24/2021","4,210.0","4,210.0","4,210.0","4,210.0","","0.00%"
"08/23/2021","4,210.0","4,036.7","4,210.0","4,033.3","16.75K","0.64%"
"08/20/2021","4,183.3","4,156.7","4,183.3","4,153.3","15.43K","-0.40%"
"08/19/2021","4,200.0","4,200.0","4,200.0","4,200.0","0.53K","0.00%"
"08/18/2021","4,200.0","4,196.7","4,200.0","4,196.7","6.00K","0.00%"
"08/17/2021","4,200.0","4,200.0","4,200.0","4,200.0","","0.00%"
"08/13/2021","4,200.0","4,200.0","4,200.0","4,200.0","","0.00%"
"08/12/2021","4,200.0","3,936.7","4,200.0","3,936.7","3.53K","0.72%"
"08/11/2021","4,170.0","4,170.0","4,170.0","4,170.0","","0.00%"
"08/10/2021","4,170.0","4,170.0","4,170.0","4,170.0","","0.00%"
"08/09/2021","4,170.0","4,170.0","4,170.0","4,170.0","","0.00%"
"08/06/2021","4,170.0","4,170.0","4,170.0","4,170.0","3.59K","-0.56%"
"08/05/2021","4,193.3","4,193.3","4,193.3","4,193.3","","0.00%"
"08/04/2021","4,193.3","4,193.3","4,193.3","4,193.3","4.30K","0.00%"
"08/03/2021","4,193.3","4,033.3","4,193.3","4,033.3","4.46K","-2.18%"
"08/02/2021","4,286.7","4,286.7","4,286.7","4,286.7","","0.00%"
"07/30/2021","4,286.7","4,286.7","4,286.7","4,286.7","1.77K","2.23%"
"07/29/2021","4,193.3","4,150.0","4,193.3","4,150.0","6.29K","0.64%"
"07/28/2021","4,166.7","3,986.7","4,183.3","3,970.0","110.48K","-0.32%"
"07/27/2021","4,180.0","4,180.0","4,180.0","4,180.0","","0.00%"
"07/26/2021","4,180.0","4,180.0","4,180.0","4,180.0","2.26K","3.13%"
"07/23/2021","4,053.3","3,876.7","4,053.3","3,876.7","12.47K","-0.16%"
"07/22/2021","4,060.0","4,056.7","4,060.0","3,933.3","21.37K","0.08%"
"07/21/2021","4,056.7","4,073.3","4,076.7","3,703.3","75.00K","-0.82%"
"07/19/2021","4,090.0","4,016.7","4,090.0","4,000.0","10.10K","-0.41%"
"07/16/2021","4,106.7","4,106.7","4,106.7","4,106.7","","0.00%"
"07/15/2021","4,106.7","4,106.7","4,106.7","4,106.7","0.03K","0.00%"
"07/14/2021","4,106.7","4,106.7","4,106.7","4,106.7","3.30K","-0.40%"
"07/13/2021","4,123.3","4,123.3","4,123.3","4,123.3","6.03K","-1.04%"
"07/12/2021","4,166.7","4,166.7","4,166.7","4,166.7","2.68K","-0.32%"
"07/09/2021","4,180.0","4,180.0","4,190.0","4,180.0","12.51K","0.32%"
"07/08/2021","4,166.7","4,050.0","4,360.0","3,833.3","892.71K","-1.57%"
"07/07/2021","4,233.3","4,233.3","4,233.3","4,233.3","0.83K","0.00%"
"07/06/2021","4,233.3","4,233.3","4,233.3","4,233.3","48.51K","-4.44%"
"07/02/2021","4,430.0","4,430.0","4,430.0","4,430.0","1.95K","-1.12%"
