"Date","Price","Open","High","Low","Vol.","Change %"
"11/28/2019","17,560.0","17,360.0","17,760.0","17,300.0","96.43K","0.34%"
"11/27/2019","17,500.0","17,820.0","17,940.0","17,300.0","220.14K","-2.78%"
"11/26/2019","18,000.0","17,960.0","18,000.0","17,580.0","2.20M","0.00%"
"11/25/2019","18,000.0","18,240.0","18,240.0","17,860.0","261.58K","-1.32%"
"11/22/2019","18,240.0","18,200.0","18,240.0","18,080.0","92.29K","-0.11%"
"11/21/2019","18,260.0","17,840.0","18,260.0","17,500.0","308.73K","0.88%"
"11/20/2019","18,100.0","18,100.0","18,100.0","18,060.0","85.63K","-1.09%"
"11/19/2019","18,300.0","18,000.0","18,300.0","17,920.0","126.74K","0.55%"
"11/18/2019","18,200.0","18,300.0","18,300.0","18,040.0","51.41K","-0.55%"
"11/15/2019","18,300.0","18,280.0","18,300.0","18,000.0","22.30K","0.11%"
"11/14/2019","18,280.0","18,000.0","18,280.0","18,000.0","91.00K","-0.11%"
"11/13/2019","18,300.0","17,800.0","18,300.0","17,800.0","126.45K","0.77%"
"11/12/2019","18,160.0","18,300.0","18,300.0","18,020.0","137.56K","-0.77%"
"11/08/2019","18,300.0","17,860.0","18,300.0","17,820.0","105.52K","0.00%"
"11/07/2019","18,300.0","18,000.0","18,300.0","18,000.0","146.22K","1.44%"
"11/06/2019","18,040.0","17,840.0","18,200.0","17,800.0","279.11K","1.12%"
"11/05/2019","17,840.0","18,480.0","18,480.0","17,840.0","491.96K","-3.15%"
"11/01/2019","18,420.0","18,360.0","18,500.0","18,240.0","165.60K","0.66%"
"10/31/2019","18,300.0","18,300.0","18,380.0","18,280.0","316.34K","0.00%"
"10/30/2019","18,300.0","18,120.0","18,300.0","18,120.0","38.71K","0.11%"
"10/29/2019","18,280.0","18,020.0","18,380.0","18,020.0","170.68K","0.44%"
"10/28/2019","18,200.0","18,340.0","18,340.0","18,120.0","90.09K","-0.87%"
"10/25/2019","18,360.0","18,360.0","18,360.0","18,200.0","466.44K","0.00%"
"10/24/2019","18,360.0","18,380.0","18,380.0","18,300.0","91.80K","0.00%"
"10/23/2019","18,360.0","18,300.0","18,400.0","18,080.0","261.84K","-0.22%"
