model,step,date,ret,mu_max,eps_max,epsilon,epsilon_fraction,status,status_code,status_description
2-WDRO-CVaR (eps=1.00),0,2021-01-04,-0.0003452867235938578,0.001249063683821806,0.0009237560729049304,0.0009237560729049304,1.0,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),1,2021-01-05,0.021376788481428797,0.001203773662431662,0.0009506344463527117,0.0009506344463527117,1.0,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),2,2021-01-06,0.000647581158962832,0.0013035875673493476,0.0010800995070157286,0.0010800995070157286,1.0,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),3,2021-01-07,0.012178144503045399,0.0014036505493273928,0.0011508651380959997,0.0011508651380959997,1.0,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),4,2021-01-08,0.01228755503400895,0.0014765849772395384,0.0011409501296525358,0.0011409501296525358,1.0,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),5,2021-01-12,0.018772229037417147,0.001615836246331881,0.0012160222421436341,0.0012160222421436341,1.0,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),6,2021-01-13,-0.005459992765167529,0.0016498987212977179,0.0012745292307059597,0.0012745292307059597,1.0,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),7,2021-01-14,0.0020758654971082427,0.0015994215219200577,0.001192829730378399,0.001192829730378399,1.0,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),8,2021-01-15,0.00037033722765901137,0.0015546280307539829,0.0011852107651162329,0.0011852107651162329,1.0,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),9,2021-01-18,-0.0096375564647238,0.001495602125651222,0.0011341797940542752,0.0011341797940542752,1.0,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),10,2021-01-19,0.024606166399478296,0.0013741120504675963,0.0009998861971366668,0.0009998861971366668,1.0,optimal,2,optimal
2-WDRO-CVaR (eps=1.00),11,2021-01-20,-0.0005123566965781242,0.0015496389561687064,0.0012325902392144913,0.0012325902392144913,1.0,optimal,2,optimal
