model,step,date,ret,mu_max,eps_max,epsilon,epsilon_fraction,status,status_code,status_description
2-WDRO-CVaR (eps=0.50),0,2021-01-04,-0.005267069190806342,0.001249063683821806,0.0009237560729049304,0.0004618780364524652,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),1,2021-01-05,0.017182403147639996,0.001203773662431662,0.0009506344463527117,0.00047531722317635587,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),2,2021-01-06,0.0012835402768781598,0.0013035875673493476,0.0010800995070157286,0.0005400497535078643,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),3,2021-01-07,0.011471462737577796,0.0014036505493273928,0.0011508651380959997,0.0005754325690479999,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),4,2021-01-08,0.01347687575944656,0.0014765849772395384,0.0011409501296525358,0.0005704750648262679,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),5,2021-01-12,0.02434373927774773,0.001615836246331881,0.0012160222421436341,0.0006080111210718171,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),6,2021-01-13,-0.004917722206913639,0.0016498987212977179,0.0012745292307059597,0.0006372646153529799,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),7,2021-01-14,0.0036442465107140794,0.0015994215219200577,0.001192829730378399,0.0005964148651891996,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),8,2021-01-15,-0.0017336417817847708,0.0015546280307539829,0.0011852107651162329,0.0005926053825581164,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),9,2021-01-18,-0.007535092759923983,0.001495602125651222,0.0011341797940542752,0.0005670898970271376,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),10,2021-01-19,0.01793632984906128,0.0013741120504675963,0.0009998861971366668,0.0004999430985683334,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),11,2021-01-20,-0.00047381692743463045,0.0015496389561687064,0.0012325902392144913,0.0006162951196072457,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),12,2021-01-21,-0.01577650069902594,0.0015682881267499048,0.0012612743861694117,0.0006306371930847059,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),13,2021-01-22,-0.034366549234656665,0.0014225997964628979,0.0011342293654089128,0.0005671146827044564,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),14,2021-01-25,-0.011011050044010443,0.0012241748887522783,0.0009751779870639508,0.0004875889935319754,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),15,2021-01-26,-0.003980127357795237,0.0012470202374464433,0.0008326831275261598,0.0004163415637630799,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),16,2021-01-27,-0.014509437098173351,0.0012442455741150731,0.0008685691654557238,0.0004342845827278619,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),17,2021-01-28,-0.004952876832358856,0.0011446800605172316,0.0007216281012715178,0.0003608140506357589,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),18,2021-01-29,-0.009084957813074546,0.0011307299691256198,0.0007058694267361238,0.0003529347133680619,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),19,2021-02-01,-0.00173314080828329,0.0011715540782081839,0.0006561319009058781,0.00032806595045293906,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),20,2021-02-02,-0.007499024055910831,0.001066720587886504,0.0005728268684695885,0.00028641343423479424,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),21,2021-02-03,-0.007500829381932981,0.001022003881077545,0.0005422396207872736,0.0002711198103936368,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),22,2021-02-04,-0.01118987480646851,0.000949976589505074,0.00045951479082947233,0.00022975739541473617,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),23,2021-02-05,0.009981665046192556,0.0008818085873817259,0.0004448999578391511,0.00022244997891957555,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),24,2021-02-08,0.011971243420103181,0.0009319031391960367,0.0004934193869437544,0.0002467096934718772,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),25,2021-02-09,-0.0054450495458413,0.0010506556587501134,0.0005997901845682128,0.0002998950922841064,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),26,2021-02-10,-0.008208171443163482,0.0010812044318275337,0.0006287649279392981,0.00031438246396964904,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),27,2021-02-11,0.009799605888393155,0.0010362798302268649,0.0005613020460864507,0.00028065102304322535,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),28,2021-02-12,-0.012240645318953105,0.0011575643759980457,0.0006464194121708258,0.0003232097060854129,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),29,2021-02-15,-0.002315955295465295,0.0011639027678403174,0.000744178877635564,0.000372089438817782,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),30,2021-02-16,-0.0011954928030722992,0.001112594758512128,0.0006523320806123964,0.0003261660403061982,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),31,2021-02-17,-0.007735669632431249,0.0011158693157686593,0.0006288678103822503,0.00031443390519112516,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),32,2021-02-18,0.002750627897199635,0.0009972794773051847,0.000525678019889818,0.000262839009944909,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),33,2021-02-19,0.0021698694380514402,0.0010139879397509889,0.0005577470378817005,0.00027887351894085026,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),34,2021-02-22,-0.009128499048272985,0.0010382290289903612,0.0005759737187348583,0.00028798685936742916,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),35,2021-02-23,0.0019138559493996781,0.0009645614713305192,0.0005293368782711527,0.00026466843913557634,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),36,2021-02-24,0.007843420121141361,0.0009924312739308867,0.0005365015942565869,0.00026825079712829343,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),37,2021-02-25,-0.011907648921852464,0.0009924312739308867,0.0006041033141283621,0.00030205165706418107,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),38,2021-02-26,0.004914131676278104,0.0009972794773051776,0.000519299691071231,0.0002596498455356155,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),39,2021-03-01,-0.0014219695378081217,0.0009050383716280378,0.0005366975852353554,0.0002683487926176777,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),40,2021-03-02,0.0003035799861251196,0.0009732439467171264,0.000567992914829175,0.0002839964574145875,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),41,2021-03-03,-0.0018400310683185333,0.0008818756594228675,0.0004993981098367764,0.0002496990549183882,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),42,2021-03-04,-0.014292075332998519,0.0008447653149566775,0.00043559917738971354,0.00021779958869485677,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),43,2021-03-05,0.014182584437599476,0.0007371717855538753,0.0003067004559971706,0.0001533502279985853,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),44,2021-03-08,-0.0010728657203040045,0.0008812888490712978,0.0004396118813363496,0.0002198059406681748,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),45,2021-03-09,0.007031449752883005,0.0008385281494730377,0.00037061422539163,0.000185307112695815,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),46,2021-03-10,0.002986418120023395,0.0008729523453327051,0.00039983453667519187,0.00019991726833759594,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),47,2021-03-11,-0.005679661264433667,0.0009358282176251024,0.00046613386987547046,0.00023306693493773523,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),48,2021-03-12,0.00608946745762179,0.00094478226711273,0.0004650333221196827,0.00023251666105984136,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),49,2021-03-15,-0.007607524898380743,0.0009749337719979308,0.0005091623785757192,0.0002545811892878596,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),50,2021-03-16,-0.006132094612636797,0.0009898115210555277,0.0005468884244191415,0.00027344421220957074,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),51,2021-03-17,0.001141328032736825,0.0010211333729015328,0.0005327789120505239,0.00026638945602526195,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),52,2021-03-18,0.0012596496324362616,0.000972142445224393,0.0005826159612579533,0.00029130798062897666,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),53,2021-03-19,-0.0025314359920480863,0.0009796034838552617,0.0005680172625741731,0.00028400863128708655,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),54,2021-03-23,-0.012439537181336037,0.0010529157688880335,0.0006146614537139651,0.00030733072685698256,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),55,2021-03-24,0.0035531332067334047,0.0012167431486965522,0.000864378944177145,0.0004321894720885725,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),56,2021-03-25,-0.005626992470593156,0.0011017132404693602,0.0007540063808520328,0.0003770031904260164,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),57,2021-03-26,0.0006134322884232503,0.001166750944029831,0.0008905479859683163,0.00044527399298415816,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),58,2021-03-29,-0.0014468714200278553,0.001476777139849116,0.0013888421955883005,0.0006944210977941502,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),59,2021-03-30,0.0018221663004976893,0.0014721386191944288,0.001414153048089197,0.0007070765240445985,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),60,2021-03-31,-0.001502473122347304,0.0025418576144788504,0.003331838924247798,0.001665919462123899,0.5,optimal,2,optimal
2-WDRO-CVaR (eps=0.50),61,2021-04-05,0.004153564049857646,0.0023324867654845975,0.003154073053863804,0.001577036526931902,0.5,optimal,2,optimal
