model,step,date,ret,mu_max,eps_max,epsilon,epsilon_fraction,status,status_code,status_description
1-WDRO-CVaR (eps=1.00),0,2021-01-04,-0.0009682016085380083,0.001249063683821806,0.0009237560729049304,0.0009237560729049304,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),1,2021-01-05,0.019781352661531366,0.001203773662431662,0.0009506344463527117,0.0009506344463527117,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),2,2021-01-06,-0.0021542405021757168,0.0013035875673493476,0.0010800995070157286,0.0010800995070157286,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),3,2021-01-07,0.004263659399197678,0.0014036505493273928,0.0011508651380959997,0.0011508651380959997,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),4,2021-01-08,0.007905877168460744,0.0014765849772395384,0.0011409501296525358,0.0011409501296525358,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),5,2021-01-12,0.018787376376123315,0.001615836246331881,0.0012160222421436341,0.0012160222421436341,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),6,2021-01-13,-0.003808882364078851,0.0016498987212977179,0.0012745292307059597,0.0012745292307059597,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),7,2021-01-14,0.005215474851534185,0.0015994215219200577,0.001192829730378399,0.001192829730378399,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),8,2021-01-15,0.0006636427070465325,0.0015546280307539829,0.0011852107651162329,0.0011852107651162329,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),9,2021-01-18,-0.008758267723471101,0.001495602125651222,0.0011341797940542752,0.0011341797940542752,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),10,2021-01-19,0.026178012026571853,0.0013741120504675963,0.0009998861971366668,0.0009998861971366668,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),11,2021-01-20,-4.559856476539742e-05,0.0015496389561687064,0.0012325902392144913,0.0012325902392144913,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),12,2021-01-21,-0.015367612967313414,0.0015682881267499048,0.0012612743861694117,0.0012612743861694117,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),13,2021-01-22,-0.026540380780156417,0.0014225997964628979,0.0011342293654089128,0.0011342293654089128,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),14,2021-01-25,-0.013121417483251067,0.0012241748887522783,0.0009751779870639508,0.0009751779870639508,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),15,2021-01-26,-0.0013064886783677116,0.0012470202374464433,0.0008326831275261598,0.0008326831275261598,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),16,2021-01-27,-0.022368608198149884,0.0012442455741150731,0.0008685691654557238,0.0008685691654557238,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),17,2021-01-28,-0.004119352418124393,0.0011446800605172316,0.0007216281012715178,0.0007216281012715178,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),18,2021-01-29,-0.023319158689353824,0.0011307299691256198,0.0007058694267361238,0.0007058694267361238,1.0,optimal,2,optimal
1-WDRO-CVaR (eps=1.00),19,2021-02-01,-0.013596805118083208,0.0011715540782081839,0.0006561319009058781,0.0006561319009058781,1.0,optimal,2,optimal
